x,y,t,polarity 
311,70,0.210749649,True
113,47,0.210749799,False
313,94,0.210749801,True
337,171,0.210750081,False
307,67,0.210750106,True
342,73,0.210750274,False
32,66,0.210750404,True
59,85,0.210750868,False
47,15,0.210751115,False
82,166,0.21075136,True
90,45,0.210752505,True
274,45,0.21075338,False
331,101,0.210753864,False
153,21,0.21075431,False
194,6,0.210756118,True
284,28,0.210758058,False
63,136,0.210758083,False
116,25,0.210758158,True
53,56,0.210758637,True
53,32,0.210758957,True
144,143,0.210759043,False
133,50,0.210759169,False
139,30,0.210759276,False
168,126,0.210760526,False
272,95,0.210760778,True
104,67,0.210760814,False
277,72,0.210763016,False
65,7,0.210763611,False
77,3,0.210763673,True
335,73,0.210763849,True
186,33,0.210764002,False
246,112,0.210764364,True
193,41,0.210764626,True
260,44,0.210766947,True
132,61,0.210767069,False
44,49,0.21076729,True
83,144,0.210767628,False
159,36,0.210768282,False
174,104,0.210768523,False
20,59,0.210769591,False
114,23,0.21076966,False
331,62,0.210770165,True
256,24,0.210770325,False
332,103,0.210770864,True
48,12,0.210772118,False
299,22,0.210772668,True
133,117,0.210772797,True
188,35,0.210772925,False
139,57,0.210773048,False
200,30,0.210773388,False
162,112,0.210774147,True
198,4,0.21077427,True
144,145,0.210774326,False
197,21,0.210774959,True
219,17,0.210774998,True
276,65,0.210775961,True
162,108,0.210776726,True
331,91,0.210777292,False
144,6,0.210778279,True
269,8,0.210778463,False
202,17,0.210778471,False
133,37,0.210779066,True
182,45,0.210779487,True
200,3,0.210779765,True
301,43,0.210780424,True
298,35,0.210780575,True
130,39,0.210780636,True
198,19,0.210780804,False
193,6,0.210780855,True
35,34,0.210780971,False
208,87,0.2107813,True
107,111,0.210781592,False
274,47,0.210781601,True
331,107,0.210782382,True
182,25,0.210783064,False
108,50,0.210783322,False
330,105,0.210783397,False
49,88,0.210783827,True
105,55,0.210784325,True
197,31,0.210784337,False
111,48,0.210784939,False
51,18,0.21078542,False
218,98,0.210786553,True
9,49,0.210786636,False
149,115,0.210786657,True
162,46,0.210786672,False
279,71,0.21078751,True
138,7,0.210787697,False
185,16,0.210787702,True
327,172,0.21078807,False
108,65,0.210788436,False
342,167,0.21078854,False
334,114,0.21078854,False
92,70,0.21078939,True
336,0,0.210790092,False
137,119,0.210790123,False
305,11,0.210790487,True
154,25,0.210790796,True
74,16,0.210790854,True
62,93,0.210793482,True
341,169,0.210793677,False
328,111,0.210794556,False
294,95,0.210796844,False
341,53,0.210797098,False
330,137,0.210797539,True
154,32,0.210797547,True
83,68,0.210797655,False
223,4,0.210797969,True
207,77,0.2107988,True
117,62,0.210799289,True
188,49,0.210799819,False
131,51,0.210800814,False
134,34,0.210801078,False
110,65,0.210801085,True
265,10,0.210801654,False
309,86,0.210801977,True
127,85,0.210802055,False
254,17,0.210802521,False
287,28,0.21080284,False
132,52,0.210802843,True
200,18,0.210803755,False
251,27,0.21080452,False
105,118,0.210805249,False
170,31,0.210805988,False
192,105,0.210807531,False
117,47,0.210808177,True
135,121,0.210808579,True
149,0,0.210810403,False
171,89,0.210810481,True
238,5,0.210810813,False
319,162,0.210812346,False
185,110,0.210812444,False
340,73,0.21081441,False
345,106,0.210815715,False
273,2,0.210816867,True
71,10,0.210817233,True
103,68,0.210818001,False
112,62,0.210818616,False
64,204,0.210818754,False
81,52,0.210819008,True
37,253,0.210819097,False
111,29,0.210819205,True
232,80,0.210819815,True
107,65,0.210820203,False
199,8,0.210820506,True
230,24,0.210820939,False
46,41,0.210821334,True
302,97,0.210822102,True
163,18,0.210822393,False
11,61,0.210823373,False
177,109,0.210823538,True
175,89,0.210823543,True
122,58,0.210823857,True
328,101,0.210824436,False
341,76,0.21082451,False
88,125,0.210825266,False
213,3,0.210825774,True
170,21,0.21082634,True
7,195,0.210827755,True
314,1,0.210828301,True
345,99,0.210828407,False
277,74,0.210828658,False
93,86,0.210828816,False
27,37,0.210829381,False
176,110,0.210829761,True
57,139,0.210830001,False
276,70,0.210831895,False
175,39,0.210832737,False
340,65,0.210832791,False
267,19,0.210832876,False
345,0,0.210833787,True
335,138,0.210834327,True
141,115,0.210834361,True
216,96,0.210834579,False
98,121,0.210836137,False
169,17,0.210836874,True
200,105,0.210837506,False
8,145,0.210837871,False
74,101,0.210838119,False
121,124,0.210838374,True
301,45,0.210838879,True
7,76,0.210839348,False
277,43,0.210839498,False
88,84,0.210839677,False
100,56,0.21084003,False
240,4,0.210840472,False
19,61,0.210840638,False
255,167,0.210840654,True
306,90,0.210841181,False
323,49,0.210841199,False
171,42,0.210842566,False
137,48,0.210843048,False
41,120,0.210843716,False
195,32,0.210844302,False
275,4,0.210844406,False
71,86,0.21084559,True
342,168,0.210845806,False
168,105,0.210846364,True
122,41,0.210846851,False
339,91,0.210847345,True
72,77,0.210847397,False
263,92,0.210847507,True
155,49,0.210848303,False
334,138,0.210849287,True
97,69,0.210849537,False
166,16,0.210850397,False
142,47,0.210850526,True
172,2,0.210850793,True
194,14,0.21085085,False
257,65,0.210852134,True
254,61,0.210852244,True
196,3,0.210852776,False
84,156,0.21085292,False
147,46,0.210853159,True
56,187,0.210853492,False
67,93,0.210853729,False
327,137,0.210854264,True
32,142,0.21085436,True
326,6,0.210855449,False
202,2,0.210855562,True
39,30,0.210856566,False
150,0,0.210857559,False
118,70,0.210858545,True
253,25,0.21085867,False
118,24,0.210858742,True
139,138,0.210859121,True
287,66,0.210859438,False
27,87,0.210859591,True
137,35,0.210860663,True
186,94,0.210860845,False
227,26,0.210860968,False
8,45,0.210861126,True
118,110,0.210861202,False
318,125,0.210861698,True
173,114,0.21086219,False
323,150,0.210862356,True
136,39,0.210862401,True
165,116,0.210862742,True
30,80,0.210862826,False
176,28,0.210862923,False
211,25,0.210863215,False
258,79,0.210863641,True
57,26,0.210863936,True
174,41,0.210864151,False
79,108,0.210864217,False
39,108,0.210865047,False
182,12,0.21086516,True
185,10,0.210865638,True
254,54,0.21086598,True
133,122,0.210868185,True
142,56,0.210869059,False
174,31,0.210869811,True
338,66,0.21087029,True
121,18,0.210870438,False
11,76,0.210870674,False
172,16,0.210872129,True
157,21,0.210872417,False
334,6,0.210872551,True
26,136,0.210872908,False
253,83,0.21087297,True
307,100,0.210873241,False
153,43,0.210875478,True
112,65,0.210876426,True
299,113,0.21087668,False
37,63,0.210877076,True
2,224,0.210877804,False
271,95,0.21087782,True
332,15,0.210879097,False
335,21,0.210879304,False
136,54,0.210879371,False
340,99,0.210879429,True
271,49,0.210879802,False
115,120,0.210880467,True
243,75,0.210880549,True
127,64,0.210880868,False
134,118,0.210880936,True
209,40,0.210881401,False
305,14,0.210881683,False
164,57,0.210881884,False
174,54,0.210882209,False
84,82,0.210883471,True
333,171,0.210883962,False
150,35,0.21088469,False
171,14,0.210884836,False
243,4,0.210885503,True
200,75,0.210885547,True
328,64,0.210885619,True
167,16,0.210885944,False
252,62,0.210886133,True
338,22,0.210887094,False
243,90,0.210888037,True
335,50,0.210889272,False
89,66,0.210890853,True
212,35,0.210891132,True
140,46,0.210892246,False
28,83,0.210892746,True
51,109,0.210892777,False
22,142,0.210892805,False
186,48,0.210892971,False
55,92,0.210893797,False
344,1,0.210893976,True
168,104,0.210894476,False
149,43,0.210894599,True
345,97,0.210895821,True
117,141,0.210896101,False
188,8,0.210897682,True
135,45,0.210897806,False
340,95,0.210897916,False
322,50,0.210899401,False
143,31,0.210899697,True
341,102,0.210900242,False
93,17,0.210900858,True
153,41,0.210900877,True
287,22,0.210901253,False
62,180,0.210901572,True
333,101,0.210901596,False
177,37,0.210901929,False
251,56,0.210902044,True
102,78,0.210903856,False
327,112,0.21090439,False
107,32,0.210905937,True
284,101,0.210905962,False
276,55,0.210906811,True
127,55,0.210907116,True
116,71,0.210907595,True
340,170,0.210907986,False
321,129,0.210908895,False
141,32,0.210909196,True
82,133,0.210909646,True
101,175,0.210909924,False
74,121,0.210910975,True
68,119,0.210911249,False
47,93,0.210911277,True
115,48,0.210911466,True
250,28,0.210911826,False
321,158,0.210913891,False
257,19,0.210915494,True
334,73,0.210915984,True
142,32,0.210916253,True
134,68,0.21091674,False
152,55,0.21091699,True
212,13,0.210917169,False
93,61,0.210918085,False
308,22,0.21091827,True
251,11,0.210918307,False
280,69,0.210918415,True
86,79,0.210918623,False
149,63,0.210918633,False
178,101,0.210919377,True
168,32,0.210920484,False
181,94,0.210921517,False
202,96,0.210922218,True
210,14,0.21092257,False
187,103,0.21092266,True
214,13,0.210922834,False
333,65,0.21092317,False
150,3,0.210923244,True
84,153,0.210923636,False
169,15,0.210923967,False
40,56,0.210925316,True
161,101,0.210926745,True
148,53,0.210927261,False
331,94,0.210928464,False
136,56,0.210928822,False
252,168,0.210928999,True
181,26,0.21092927,False
178,1,0.210929529,False
318,35,0.21092989,False
177,53,0.210930252,False
267,24,0.210930585,False
137,24,0.210931592,True
229,33,0.210933461,False
266,4,0.210933483,True
13,63,0.210933696,False
327,88,0.210933796,False
174,40,0.210934737,False
160,47,0.210934789,False
88,174,0.210935345,True
131,36,0.210935683,False
134,49,0.210936809,False
218,13,0.210937032,True
184,115,0.210937218,False
156,26,0.210937506,False
17,92,0.210937572,True
92,89,0.210937761,False
206,16,0.210937806,False
188,27,0.21093802,True
7,37,0.210938127,False
189,21,0.210938647,False
91,62,0.210939556,False
250,2,0.210940199,True
114,49,0.210940852,True
279,84,0.210942656,False
241,7,0.210942665,False
102,32,0.210943136,False
299,14,0.210943746,False
175,47,0.21094385,True
190,42,0.210944705,True
150,41,0.210945318,False
177,16,0.210946252,False
57,74,0.210946356,True
174,111,0.210946548,True
44,134,0.210946917,False
205,16,0.210947169,False
253,10,0.210947933,False
106,54,0.210948236,True
327,89,0.210948536,False
74,59,0.210948928,True
329,137,0.210949106,True
163,34,0.210949437,False
13,72,0.210949674,False
267,80,0.210951181,False
176,18,0.210951311,True
166,93,0.21095135,True
117,69,0.210951409,False
115,52,0.210951502,True
87,5,0.210952126,True
330,169,0.210952166,True
81,84,0.210953277,True
101,69,0.210953336,False
168,94,0.210953487,True
316,135,0.21095367,True
137,32,0.210953719,False
178,115,0.210953939,False
82,114,0.21095495,True
255,90,0.210955042,False
306,59,0.210956582,True
167,34,0.210957563,True
174,19,0.210957914,True
269,7,0.21095798,False
174,29,0.210958173,False
181,17,0.21095821,False
110,26,0.210958263,False
342,136,0.210958289,True
200,54,0.210958415,False
98,109,0.210958757,True
3,58,0.210958913,True
249,73,0.210959119,False
57,125,0.210959165,True
291,113,0.210959968,False
106,66,0.210960264,False
262,33,0.210960726,True
178,109,0.210961171,True
129,39,0.210961676,True
167,56,0.210962171,False
274,66,0.210963098,True
342,57,0.210963131,False
333,95,0.21096378,False
122,56,0.210963828,False
322,123,0.210964426,False
268,20,0.21096448,False
76,57,0.210964851,True
307,14,0.210965319,False
329,64,0.210965949,True
280,80,0.21096645,True
277,99,0.210966687,False
268,8,0.210966957,True
238,17,0.21096726,False
168,34,0.21096883,True
173,13,0.210969685,False
188,23,0.210969786,False
336,168,0.210970866,True
250,46,0.210970922,False
72,107,0.210970939,False
8,104,0.21097166,True
310,86,0.210971694,True
182,37,0.210972659,False
111,73,0.210972665,False
114,71,0.21097299,False
292,85,0.21097302,False
15,245,0.210974322,True
242,5,0.210974609,True
66,66,0.210975146,True
254,16,0.210975841,False
174,15,0.21097704,True
188,111,0.210977982,False
308,14,0.210978118,False
209,81,0.210978183,False
128,53,0.210978441,False
144,3,0.210978496,False
93,90,0.210978872,False
216,3,0.210979055,False
335,99,0.210979306,True
162,43,0.210979875,False
203,0,0.210980834,False
295,100,0.210980837,False
187,110,0.210981076,True
308,148,0.2109813,False
186,36,0.210981832,False
146,45,0.210982111,True
332,170,0.210982449,True
166,33,0.210982708,False
272,47,0.210982802,False
178,17,0.21098323,True
90,167,0.210983411,False
124,69,0.210983904,True
135,33,0.210984716,False
304,86,0.210984716,True
109,52,0.210987344,True
272,75,0.210987845,True
304,134,0.210987988,True
109,30,0.210988407,True
286,61,0.210988776,False
189,110,0.210989003,False
327,10,0.210989006,True
286,29,0.210989209,False
79,146,0.210989276,True
52,17,0.210989504,False
26,39,0.210989683,False
176,30,0.210989703,True
134,119,0.210989892,True
185,26,0.210990465,True
121,57,0.210990637,False
168,18,0.210991864,True
150,28,0.210992683,True
338,169,0.210992844,True
52,114,0.210993013,False
328,172,0.210993084,False
2,253,0.210993343,False
172,20,0.210993371,True
164,51,0.210993478,True
120,47,0.21099361,False
177,100,0.210994691,False
149,4,0.210995368,True
86,171,0.210996728,True
260,33,0.210997064,True
139,33,0.210997268,True
259,25,0.210997344,True
140,35,0.210997477,False
210,89,0.210997617,False
342,135,0.210998262,True
170,103,0.210998742,False
190,5,0.210998916,False
165,45,0.21099961,False
330,102,0.210999773,True
135,135,0.211000247,True
265,97,0.211000418,False
265,90,0.211000672,False
267,3,0.211001173,False
199,4,0.211001355,True
51,114,0.211001555,True
262,39,0.211001791,True
82,69,0.211001812,False
72,36,0.211002658,True
140,141,0.211003111,True
282,102,0.211003397,False
161,112,0.211003478,True
139,116,0.2110044,True
178,39,0.211004683,False
167,50,0.211005058,True
171,32,0.211005732,True
78,2,0.211006218,True
330,89,0.211006624,True
187,2,0.211006675,False
280,73,0.211006842,True
94,38,0.211007501,False
319,85,0.211009873,True
169,33,0.211010371,True
175,110,0.211010676,True
134,51,0.211010756,True
51,108,0.211010902,False
106,113,0.211010973,True
284,36,0.211010986,False
303,134,0.211011626,True
170,14,0.211011739,False
316,136,0.211011947,True
83,128,0.211012041,False
89,46,0.211012392,True
275,64,0.211012542,False
19,126,0.211012898,True
13,102,0.211013701,True
206,94,0.21101446,True
205,18,0.211014531,True
170,130,0.211015417,False
189,8,0.21101585,True
89,80,0.211016384,True
59,41,0.211017214,True
208,15,0.211018763,False
311,5,0.211019173,True
63,20,0.211019729,True
316,120,0.211020144,True
2,255,0.211020579,True
262,107,0.211020832,True
189,93,0.211021646,False
171,94,0.211023112,True
338,4,0.211024337,True
189,6,0.21102453,False
157,20,0.211024646,False
152,51,0.211025057,False
121,22,0.211025476,True
156,24,0.211025711,True
246,65,0.211026185,True
168,22,0.211026578,True
323,55,0.211026752,False
207,1,0.21102715,True
184,119,0.21102797,False
309,7,0.211029625,True
130,62,0.211030362,False
312,88,0.211030668,True
332,138,0.211030841,True
329,4,0.211031703,False
267,97,0.211031762,False
79,71,0.211032803,False
27,53,0.211032827,False
202,29,0.211033404,False
332,4,0.211033478,True
222,10,0.211033967,False
111,65,0.211034379,True
213,39,0.211034381,False
164,22,0.211034483,False
75,128,0.211037064,True
49,129,0.211037534,True
12,136,0.211037667,True
112,50,0.211037895,True
267,60,0.211038004,False
243,11,0.211038623,False
200,57,0.21103863,False
116,116,0.21103889,False
260,60,0.211039458,True
326,172,0.211039566,False
146,27,0.211040249,False
39,74,0.211040501,True
179,105,0.211041098,True
182,27,0.211042497,True
158,23,0.211043213,True
125,65,0.211043426,False
112,54,0.211044217,True
218,15,0.211044533,False
183,37,0.211044571,False
164,20,0.211044655,True
21,11,0.211044946,False
310,6,0.211045605,True
252,167,0.211045995,True
111,63,0.211046442,False
159,20,0.211046835,False
123,66,0.211046986,False
279,106,0.211047024,False
154,1,0.211047494,True
251,1,0.211047934,True
135,38,0.21104797,False
178,46,0.211048901,True
274,41,0.211049485,False
336,138,0.211050638,True
151,23,0.211050648,False
24,82,0.211050898,True
139,55,0.211051252,False
330,41,0.211051477,False
284,86,0.211051537,True
252,17,0.211052054,False
238,16,0.211052814,False
84,160,0.211053447,True
114,64,0.211053515,True
90,124,0.211053891,False
193,4,0.211055686,False
334,47,0.21105626,True
68,14,0.211057417,True
160,22,0.211057514,True
140,37,0.211057817,True
198,2,0.211058022,False
117,57,0.211058629,False
63,90,0.211058991,False
207,93,0.21105922,False
203,17,0.211059251,False
189,107,0.211059379,False
116,70,0.211059952,False
333,138,0.211060398,True
184,19,0.211060666,True
138,38,0.211061171,True
181,107,0.211061252,True
313,91,0.211063218,True
98,67,0.211063245,False
179,0,0.211063522,False
185,114,0.211064189,False
168,36,0.211064574,True
134,116,0.211064858,True
330,92,0.211065286,True
335,43,0.211066319,True
117,49,0.211067928,False
139,60,0.211068446,True
132,123,0.211068886,True
195,24,0.211069002,True
130,124,0.211069118,True
121,60,0.211069147,False
13,147,0.211069244,False
114,58,0.211069665,False
133,10,0.211069827,False
136,48,0.211070539,False
190,22,0.211071113,False
93,65,0.211071223,False
123,41,0.21107134,False
138,59,0.211071406,False
145,3,0.211071996,False
338,60,0.211072042,False
194,101,0.211072644,True
239,76,0.211072713,True
112,28,0.211072787,True
125,42,0.211073436,True
248,0,0.211073757,False
332,71,0.211073993,True
274,95,0.211073995,True
110,55,0.21107465,True
330,40,0.21107483,False
189,92,0.211075066,False
189,19,0.211075922,False
313,84,0.211076426,True
191,42,0.211076606,True
56,39,0.211076735,True
178,48,0.211077842,False
56,92,0.211077986,False
292,93,0.211078033,False
206,1,0.211078149,True
167,120,0.211078217,False
161,19,0.211078483,False
101,55,0.211078824,False
304,51,0.211078984,True
208,27,0.211079044,False
184,8,0.211079251,False
72,88,0.211080363,False
186,7,0.211080457,False
307,22,0.211080467,True
250,34,0.211080668,False
281,85,0.211080783,True
275,120,0.211081238,True
204,87,0.211081322,True
207,95,0.21108148,False
168,15,0.21108189,False
21,138,0.211082475,False
299,34,0.211082639,True
194,32,0.211083249,False
267,17,0.211083595,False
80,89,0.211084093,True
211,14,0.211084253,False
118,141,0.211084429,False
334,49,0.211085209,False
262,1,0.211085436,False
166,97,0.211086625,True
47,50,0.211087832,True
108,42,0.211087859,True
318,134,0.211088912,True
135,112,0.211089146,True
137,44,0.211089207,False
165,17,0.211089288,False
185,98,0.211089368,True
132,11,0.211089751,False
133,41,0.211090669,True
159,110,0.211090889,True
205,81,0.211090917,True
272,87,0.21109138,True
132,23,0.211091764,True
176,47,0.21109186,True
13,188,0.211092007,False
31,64,0.211092404,True
176,3,0.211092478,False
111,121,0.211092508,True
8,47,0.211093219,True
128,114,0.211094565,True
146,60,0.211094613,False
10,105,0.211094827,True
192,94,0.211094938,True
171,104,0.211095402,True
343,1,0.211095491,True
146,6,0.211095653,True
142,29,0.211095732,False
234,18,0.211096855,False
322,133,0.211097172,True
13,191,0.211097437,True
114,46,0.211097675,False
142,34,0.211098618,False
10,33,0.211098677,False
70,175,0.211100189,True
144,59,0.211100338,True
179,24,0.211100346,False
94,96,0.211100414,False
184,48,0.21110059,False
202,0,0.211100662,False
94,84,0.211100855,False
271,13,0.211100858,False
343,164,0.211101077,False
330,86,0.21110126,False
254,58,0.211101436,True
190,34,0.211101815,False
147,126,0.211101883,False
93,76,0.211102106,True
192,13,0.211102429,False
170,132,0.211102902,False
177,2,0.211103267,False
113,59,0.211104155,False
213,13,0.211104586,False
140,33,0.211104704,True
272,104,0.211106912,False
184,51,0.211108171,False
56,75,0.211108906,True
328,137,0.21110981,True
312,112,0.211110455,True
131,62,0.211110718,False
330,47,0.211112026,False
168,108,0.211112183,True
127,57,0.211112928,True
101,61,0.211112941,True
131,42,0.211113016,True
332,7,0.211113072,True
158,48,0.211113776,False
154,55,0.211114104,True
121,59,0.211114565,True
106,29,0.211114933,False
182,94,0.211115001,False
139,47,0.211115074,False
184,118,0.21111515,False
339,75,0.211115447,False
184,120,0.21111568,False
126,41,0.211116211,True
75,58,0.211116221,True
162,58,0.211116483,False
282,112,0.211117418,False
115,85,0.21111748,True
185,105,0.211118482,True
171,90,0.211118526,True
217,96,0.211118933,False
247,116,0.211119106,True
193,107,0.211119853,False
313,3,0.211119901,True
334,55,0.211120098,True
204,18,0.211120173,True
155,40,0.211120565,True
39,29,0.211121028,False
196,74,0.211121867,True
243,102,0.211122007,True
176,121,0.211122254,False
157,121,0.211122312,True
100,73,0.211122925,True
342,2,0.211122974,True
238,150,0.211123108,False
68,176,0.211123873,True
305,134,0.211124107,True
121,42,0.211124408,False
266,79,0.21112451,False
147,44,0.211124974,True
88,57,0.211125893,True
92,8,0.211125905,True
249,164,0.211126241,True
164,24,0.211126402,True
103,124,0.211126516,True
195,20,0.211127075,False
331,70,0.211129048,True
177,11,0.211130362,False
149,32,0.211130368,True
128,47,0.211130882,True
178,37,0.211130936,False
271,54,0.211131241,True
213,15,0.211131248,True
74,128,0.211131704,True
138,47,0.211132363,False
333,21,0.211132471,False
10,249,0.211132885,True
30,81,0.211132891,False
141,57,0.211133224,False
114,51,0.211133225,False
101,79,0.211133309,False
327,164,0.211133329,True
188,21,0.211133358,False
108,53,0.211133361,True
165,42,0.211133454,False
179,10,0.211133467,False
270,17,0.211133529,False
295,20,0.21113397,True
185,24,0.211134325,False
255,31,0.211134365,True
80,72,0.21113532,True
332,171,0.211135372,False
318,161,0.211135864,False
336,171,0.211136383,False
176,14,0.211136822,True
126,66,0.21113694,True
47,110,0.211137384,False
274,59,0.211137626,False
89,177,0.21113786,True
145,30,0.211138036,True
341,75,0.211138942,True
337,171,0.211139385,False
335,100,0.211139489,True
328,93,0.211139913,True
114,105,0.211140163,True
309,14,0.211140795,False
113,7,0.211141036,False
153,113,0.211141483,True
69,157,0.2111415,False
212,2,0.211142247,False
333,109,0.211142757,True
162,18,0.211142979,False
114,61,0.211143037,False
93,93,0.21114306,False
115,62,0.211143073,True
275,46,0.211143428,True
308,86,0.211143545,True
136,33,0.211143564,False
128,49,0.211144263,False
132,69,0.211144269,False
151,44,0.211144597,True
96,61,0.211144655,True
162,25,0.211145136,True
331,90,0.211145513,False
129,17,0.211145659,True
270,103,0.211145773,False
91,1,0.211147038,True
121,67,0.211147132,False
126,85,0.211147291,False
144,51,0.211147379,True
170,17,0.211147612,True
331,49,0.211148223,True
154,123,0.211148259,True
92,64,0.211148472,True
136,59,0.211149155,False
187,9,0.211149338,True
124,40,0.21114953,False
172,13,0.211150441,False
154,133,0.211151375,False
163,46,0.211151918,False
278,71,0.211152261,True
119,125,0.211152379,True
342,111,0.21115238,True
341,137,0.211152765,True
164,17,0.211153606,False
213,25,0.211153616,False
311,111,0.211154115,True
331,138,0.21115583,True
176,102,0.211156172,True
74,196,0.211157354,False
272,48,0.211157357,False
70,15,0.211157855,True
6,129,0.211158121,True
92,0,0.2111586,True
312,87,0.21115869,True
54,8,0.211158704,False
183,108,0.211159066,True
148,42,0.211160196,False
76,32,0.211161244,True
266,14,0.211162593,False
145,148,0.211165952,False
8,162,0.211166622,True
159,93,0.211168014,True
219,23,0.211169181,False
310,124,0.21117079,True
313,119,0.211171909,True
64,160,0.211172683,False
334,172,0.211173439,False
172,30,0.211174111,False
274,4,0.211174205,True
344,135,0.211174499,True
113,82,0.211174714,False
330,172,0.211174909,False
63,30,0.211175961,True
332,172,0.211177185,False
3,224,0.211177827,False
270,87,0.211178021,True
331,172,0.21117834,False
267,22,0.211178677,False
19,239,0.211179136,False
3,252,0.211179274,False
82,155,0.21118099,True
144,46,0.211181279,True
265,49,0.211181485,False
116,60,0.211182716,False
87,0,0.211183327,True
146,43,0.211183446,False
66,116,0.211183562,True
337,0,0.21118362,False
193,109,0.21118363,False
274,2,0.211184423,False
91,65,0.21118443,True
333,152,0.211184562,True
58,86,0.211184714,False
179,95,0.211184939,False
183,112,0.211185525,False
261,93,0.211185719,False
226,6,0.211185851,False
293,105,0.21118661,False
86,1,0.211186652,True
30,76,0.21118681,True
162,109,0.211187689,True
3,33,0.211187855,False
95,62,0.211189153,True
142,59,0.211189957,True
166,56,0.21119005,False
226,15,0.211190631,False
72,70,0.211191025,True
65,91,0.211193425,True
334,1,0.211195121,False
135,60,0.211195949,False
343,90,0.211195951,True
308,66,0.211196811,True
338,171,0.211197478,False
242,14,0.211197632,False
108,31,0.211198524,True
33,121,0.211198697,False
139,10,0.211198812,True
307,64,0.211200043,True
143,56,0.211200565,False
290,72,0.211201349,False
285,28,0.211201583,False
218,21,0.21120178,False
192,24,0.211202368,True
82,169,0.211202898,False
35,118,0.211204223,True
321,127,0.211204227,False
337,50,0.21120461,True
335,5,0.211205001,True
154,39,0.211206559,False
77,73,0.211207011,False
183,18,0.211207361,True
130,16,0.211207745,True
88,47,0.211208148,True
55,76,0.211208154,True
16,90,0.211208927,True
135,51,0.211209762,True
159,104,0.211209894,True
195,103,0.211210055,False
249,42,0.211211008,True
84,123,0.211211201,True
170,131,0.211212299,False
114,27,0.211212507,True
339,169,0.211215423,True
172,42,0.21121552,False
298,31,0.211215581,True
103,54,0.211216665,False
304,85,0.21121704,True
201,92,0.211217088,True
171,55,0.211217204,False
90,163,0.211217325,True
140,57,0.211218329,False
29,89,0.211218703,True
148,57,0.211220077,True
281,86,0.211220104,True
328,112,0.21122056,False
58,11,0.211221607,False
84,188,0.211221674,False
221,0,0.211222063,False
216,24,0.211222505,False
190,110,0.21122265,False
98,73,0.211223291,True
133,14,0.211223671,True
321,160,0.211223877,False
171,113,0.211224546,True
150,49,0.211227498,False
52,8,0.211228611,False
330,138,0.211229707,True
265,80,0.211232361,False
333,172,0.211232421,False
329,172,0.211234313,False
161,102,0.211234451,True
44,248,0.211234487,False
152,2,0.211234629,True
67,29,0.211235216,True
127,114,0.211235462,True
127,14,0.211235835,False
123,115,0.211236467,True
107,68,0.211236704,True
194,27,0.211236738,True
2,225,0.211237235,False
308,69,0.211237236,True
133,71,0.211238326,False
159,38,0.211238359,True
7,223,0.211238555,True
2,75,0.211239748,False
277,47,0.211240605,False
131,15,0.211240898,True
320,161,0.211240968,False
274,98,0.211241667,False
333,92,0.211241914,True
98,71,0.211242422,False
59,28,0.211243353,True
184,94,0.211243361,False
305,53,0.211243656,True
31,90,0.21124493,False
12,104,0.211245177,True
212,38,0.211245264,False
180,52,0.211245506,False
99,80,0.211246118,False
212,160,0.211246374,True
60,26,0.211246788,True
131,66,0.211247186,False
111,51,0.211248233,True
200,20,0.211248439,True
6,224,0.211248485,True
8,58,0.211249117,False
241,6,0.211249366,True
141,30,0.211252849,False
161,47,0.211253073,False
72,8,0.211253238,True
312,85,0.211253298,True
21,8,0.211253465,False
163,108,0.211253851,True
294,94,0.211254344,False
179,114,0.211254517,False
135,49,0.211254756,False
178,11,0.21125745,False
105,114,0.211257612,True
309,71,0.21125785,True
123,47,0.21125954,True
342,110,0.211259865,True
300,14,0.21126008,False
164,36,0.211260624,True
257,18,0.211260764,True
104,53,0.211260995,False
155,22,0.211261999,False
189,103,0.211262623,True
314,23,0.211263057,True
97,75,0.211264482,True
312,76,0.211264641,True
152,42,0.211265359,True
11,82,0.211266457,True
196,0,0.211268168,False
205,96,0.211268171,True
248,120,0.211268691,True
160,123,0.211269727,False
261,67,0.211270116,True
278,34,0.211270818,False
135,126,0.21127124,True
327,49,0.211271406,True
314,12,0.211271901,False
33,130,0.211272246,True
256,3,0.211272301,False
340,3,0.211272984,True
283,112,0.21127321,False
0,148,0.211274615,False
309,8,0.211275206,True
49,17,0.211275753,False
152,62,0.211275791,False
110,67,0.211276187,True
1,56,0.211276443,False
143,51,0.211276861,True
189,98,0.211277513,True
109,66,0.211278688,True
181,9,0.211279047,False
21,184,0.211279659,False
135,13,0.211279976,True
331,112,0.211281252,False
162,21,0.211281624,True
341,170,0.211282481,False
138,11,0.211283536,True
274,42,0.211283988,False
255,23,0.211284313,False
26,92,0.211284349,True
326,43,0.211284491,True
106,59,0.211286716,True
276,59,0.211286801,True
84,128,0.211287011,False
151,109,0.21128814,True
167,124,0.211289835,True
137,134,0.21129173,True
329,38,0.211291771,False
254,12,0.211293428,True
180,88,0.211294202,True
53,118,0.211294498,False
54,15,0.211294862,False
39,172,0.211298279,True
267,61,0.211298807,False
267,20,0.211299232,False
130,52,0.211299469,False
129,54,0.211300575,True
22,257,0.211301816,True
93,92,0.211302019,False
15,68,0.21130392,False
101,2,0.211304088,True
3,51,0.211305022,False
316,122,0.211305203,True
